conversationId	turnNumber	utteranceId	utterance	slot-labels	intent
3144c574-accc-4d97-9d59-5f73456b8daf	14	<CONV>3144c574-accc-4d97-9d59-5f73456b8daf<TURN>14	thats awesome thats all thank you	O O O O O O	thankyou
3144c574-accc-4d97-9d59-5f73456b8daf	15	<CONV>3144c574-accc-4d97-9d59-5f73456b8daf<TURN>15	thanks for the free meal	O O O O O	thankyou
3144c574-accc-4d97-9d59-5f73456b8daf	17	<CONV>3144c574-accc-4d97-9d59-5f73456b8daf<TURN>17	okay ill go ahead and do that immediately	O O O O O O O O	confirmation
3144c574-accc-4d97-9d59-5f73456b8daf	19	<CONV>3144c574-accc-4d97-9d59-5f73456b8daf<TURN>19	thats all thank you have a nice day	O O O O O O O O	thankyou
15540a21-bad9-4c82-a4f9-2a07194e2574	0	<CONV>15540a21-bad9-4c82-a4f9-2a07194e2574<TURN>0	hai	O	openinggreeting
15540a21-bad9-4c82-a4f9-2a07194e2574	2	<CONV>15540a21-bad9-4c82-a4f9-2a07194e2574<TURN>2	i want to book for plane ticket	O O O O O O O	bookflight
15540a21-bad9-4c82-a4f9-2a07194e2574	4	<CONV>15540a21-bad9-4c82-a4f9-2a07194e2574<TURN>4	jesse	name	contentonly
15540a21-bad9-4c82-a4f9-2a07194e2574	6	<CONV>15540a21-bad9-4c82-a4f9-2a07194e2574<TURN>6	taxes to california	departure_city O arrival_city	contentonly
15540a21-bad9-4c82-a4f9-2a07194e2574	8	<CONV>15540a21-bad9-4c82-a4f9-2a07194e2574<TURN>8	yes	O	confirmation
15540a21-bad9-4c82-a4f9-2a07194e2574	10	<CONV>15540a21-bad9-4c82-a4f9-2a07194e2574<TURN>10	ok thanks	O O	thankyou
15540a21-bad9-4c82-a4f9-2a07194e2574	12	<CONV>15540a21-bad9-4c82-a4f9-2a07194e2574<TURN>12	ok	O	bookflight
15540a21-bad9-4c82-a4f9-2a07194e2574	14	<CONV>15540a21-bad9-4c82-a4f9-2a07194e2574<TURN>14	jesseikagmaicom	email_address	contentonly
15540a21-bad9-4c82-a4f9-2a07194e2574	15	<CONV>15540a21-bad9-4c82-a4f9-2a07194e2574<TURN>15	5 passengers travel	number_of_passengers O O	contentonly
15540a21-bad9-4c82-a4f9-2a07194e2574	17	<CONV>15540a21-bad9-4c82-a4f9-2a07194e2574<TURN>17	ok	O	bookflight
15540a21-bad9-4c82-a4f9-2a07194e2574	19	<CONV>15540a21-bad9-4c82-a4f9-2a07194e2574<TURN>19	ok	O	bookflight
15540a21-bad9-4c82-a4f9-2a07194e2574	21	<CONV>15540a21-bad9-4c82-a4f9-2a07194e2574<TURN>21	ok thanks	O O	confirmation
15540a21-bad9-4c82-a4f9-2a07194e2574	23	<CONV>15540a21-bad9-4c82-a4f9-2a07194e2574<TURN>23	no thanks	O O	rejection
c5a4b7c6-848b-4875-a59b-1b9e5948892a	0	<CONV>c5a4b7c6-848b-4875-a59b-1b9e5948892a<TURN>0	hai	O	openinggreeting
c5a4b7c6-848b-4875-a59b-1b9e5948892a	2	<CONV>c5a4b7c6-848b-4875-a59b-1b9e5948892a<TURN>2	i need to my seat assignment	O O O O O O	changeseatassignment
c5a4b7c6-848b-4875-a59b-1b9e5948892a	4	<CONV>c5a4b7c6-848b-4875-a59b-1b9e5948892a<TURN>4	my full names is ravi and my booking confirmation number is bbu 120	O O O O name O O O O O O booking_confirmation_number booking_confirmation_number	contentonly
c5a4b7c6-848b-4875-a59b-1b9e5948892a	6	<CONV>c5a4b7c6-848b-4875-a59b-1b9e5948892a<TURN>6	okay thanks	O O	thankyou
c5a4b7c6-848b-4875-a59b-1b9e5948892a	8	<CONV>c5a4b7c6-848b-4875-a59b-1b9e5948892a<TURN>8	no thanks thank your information	O O O O O	rejection
c5a4b7c6-848b-4875-a59b-1b9e5948892a	10	<CONV>c5a4b7c6-848b-4875-a59b-1b9e5948892a<TURN>10	okay thank you	O O O	thankyou
64deb3c2-5533-4197-993d-2393a438ead1	0	<CONV>64deb3c2-5533-4197-993d-2393a438ead1<TURN>0	hi	O	openinggreeting
64deb3c2-5533-4197-993d-2393a438ead1	2	<CONV>64deb3c2-5533-4197-993d-2393a438ead1<TURN>2	i want to know seat no	O O O O O O	getseatinfo
64deb3c2-5533-4197-993d-2393a438ead1	4	<CONV>64deb3c2-5533-4197-993d-2393a438ead1<TURN>4	my name ben	O O name	contentonly
64deb3c2-5533-4197-993d-2393a438ead1	5	<CONV>64deb3c2-5533-4197-993d-2393a438ead1<TURN>5	my booking confirmation number is rtd 245	O O O O O booking_confirmation_number booking_confirmation_number	contentonly
64deb3c2-5533-4197-993d-2393a438ead1	7	<CONV>64deb3c2-5533-4197-993d-2393a438ead1<TURN>7	ok thanks	O O	thankyou
64deb3c2-5533-4197-993d-2393a438ead1	9	<CONV>64deb3c2-5533-4197-993d-2393a438ead1<TURN>9	no thanks	O O	rejection
64deb3c2-5533-4197-993d-2393a438ead1	11	<CONV>64deb3c2-5533-4197-993d-2393a438ead1<TURN>11	bye	O	closinggreeting
91203128-851b-45d2-961c-62b80e181422	0	<CONV>91203128-851b-45d2-961c-62b80e181422<TURN>0	hi	O	openinggreeting
91203128-851b-45d2-961c-62b80e181422	2	<CONV>91203128-851b-45d2-961c-62b80e181422<TURN>2	i need boarding pass	O O O O	getboardingpass
91203128-851b-45d2-961c-62b80e181422	4	<CONV>91203128-851b-45d2-961c-62b80e181422<TURN>4	rajapandi	name	contentonly
91203128-851b-45d2-961c-62b80e181422	6	<CONV>91203128-851b-45d2-961c-62b80e181422<TURN>6	my confirmation number is yrt 632	O O O O booking_confirmation_number booking_confirmation_number	contentonly
91203128-851b-45d2-961c-62b80e181422	8	<CONV>91203128-851b-45d2-961c-62b80e181422<TURN>8	8975623456	phone_number	contentonly
91203128-851b-45d2-961c-62b80e181422	10	<CONV>91203128-851b-45d2-961c-62b80e181422<TURN>10	ok thanks	O O	thankyou
91203128-851b-45d2-961c-62b80e181422	12	<CONV>91203128-851b-45d2-961c-62b80e181422<TURN>12	no thanks	O O	rejection
c3d28f26-ef59-42ac-b5db-113b88625573	0	<CONV>c3d28f26-ef59-42ac-b5db-113b88625573<TURN>0	hi	O	openinggreeting
c3d28f26-ef59-42ac-b5db-113b88625573	2	<CONV>c3d28f26-ef59-42ac-b5db-113b88625573<TURN>2	i need to know about my seat assignment	O O O O O O O O	changeseatassignment
c3d28f26-ef59-42ac-b5db-113b88625573	4	<CONV>c3d28f26-ef59-42ac-b5db-113b88625573<TURN>4	im christine	O name	contentonly
c3d28f26-ef59-42ac-b5db-113b88625573	6	<CONV>c3d28f26-ef59-42ac-b5db-113b88625573<TURN>6	34 x 76 d	booking_confirmation_number booking_confirmation_number booking_confirmation_number booking_confirmation_number	contentonly
c3d28f26-ef59-42ac-b5db-113b88625573	7	<CONV>c3d28f26-ef59-42ac-b5db-113b88625573<TURN>7	are we connected	O O O	outofdomain
c3d28f26-ef59-42ac-b5db-113b88625573	9	<CONV>c3d28f26-ef59-42ac-b5db-113b88625573<TURN>9	okay	O	confirmation
c3d28f26-ef59-42ac-b5db-113b88625573	11	<CONV>c3d28f26-ef59-42ac-b5db-113b88625573<TURN>11	thats all thank you	O O O O	thankyou
4b73ae04-c3d6-4b78-8520-9e428eabd04d	0	<CONV>4b73ae04-c3d6-4b78-8520-9e428eabd04d<TURN>0	hi good morning	O O O	openinggreeting
4b73ae04-c3d6-4b78-8520-9e428eabd04d	2	<CONV>4b73ae04-c3d6-4b78-8520-9e428eabd04d<TURN>2	i wants to book a ticket but i change my seat	O O O O O O O O O O O	bookflight
4b73ae04-c3d6-4b78-8520-9e428eabd04d	5	<CONV>4b73ae04-c3d6-4b78-8520-9e428eabd04d<TURN>5	nila emailnila 90 mailcom	email_address email_address email_address email_address	contentonly
4b73ae04-c3d6-4b78-8520-9e428eabd04d	6	<CONV>4b73ae04-c3d6-4b78-8520-9e428eabd04d<TURN>6	i need to book a flight	O O O O O O	bookflight
4b73ae04-c3d6-4b78-8520-9e428eabd04d	8	<CONV>4b73ae04-c3d6-4b78-8520-9e428eabd04d<TURN>8	delhi to mumbai	departure_city O arrival_city	contentonly
4b73ae04-c3d6-4b78-8520-9e428eabd04d	10	<CONV>4b73ae04-c3d6-4b78-8520-9e428eabd04d<TURN>10	2392018	start_date	contentonly
4b73ae04-c3d6-4b78-8520-9e428eabd04d	12	<CONV>4b73ae04-c3d6-4b78-8520-9e428eabd04d<TURN>12	ok	O	bookflight
4b73ae04-c3d6-4b78-8520-9e428eabd04d	14	<CONV>4b73ae04-c3d6-4b78-8520-9e428eabd04d<TURN>14	2	number_of_passengers	contentonly
4b73ae04-c3d6-4b78-8520-9e428eabd04d	16	<CONV>4b73ae04-c3d6-4b78-8520-9e428eabd04d<TURN>16	nila 90 mailcom	email_address email_address email_address	contentonly
4b73ae04-c3d6-4b78-8520-9e428eabd04d	18	<CONV>4b73ae04-c3d6-4b78-8520-9e428eabd04d<TURN>18	ok	O	bookflight
4b73ae04-c3d6-4b78-8520-9e428eabd04d	20	<CONV>4b73ae04-c3d6-4b78-8520-9e428eabd04d<TURN>20	nothing else thank you for your information have a nice day to chat with you	O O O O O O O O O O O O O O O	rejection
4038b543-c0bc-4393-a494-977308aeacc2	0	<CONV>4038b543-c0bc-4393-a494-977308aeacc2<TURN>0	hai	O	openinggreeting
4038b543-c0bc-4393-a494-977308aeacc2	2	<CONV>4038b543-c0bc-4393-a494-977308aeacc2<TURN>2	seat assignment and decide to change it	O O O O O O O	changeseatassignment
4038b543-c0bc-4393-a494-977308aeacc2	4	<CONV>4038b543-c0bc-4393-a494-977308aeacc2<TURN>4	aarav confirmation number 6 yt 54 r	O O O booking_confirmation_number booking_confirmation_number booking_confirmation_number booking_confirmation_number	contentonly
4038b543-c0bc-4393-a494-977308aeacc2	6	<CONV>4038b543-c0bc-4393-a494-977308aeacc2<TURN>6	ok	O	confirmation
4038b543-c0bc-4393-a494-977308aeacc2	8	<CONV>4038b543-c0bc-4393-a494-977308aeacc2<TURN>8	window seat	seat_type O	getseatinfo
4038b543-c0bc-4393-a494-977308aeacc2	10	<CONV>4038b543-c0bc-4393-a494-977308aeacc2<TURN>10	ok	O	confirmation
4038b543-c0bc-4393-a494-977308aeacc2	12	<CONV>4038b543-c0bc-4393-a494-977308aeacc2<TURN>12	no thanks	O O	rejection
eba6802c-f537-47ba-9ed1-fe96453f23e6	0	<CONV>eba6802c-f537-47ba-9ed1-fe96453f23e6<TURN>0	hi	O	openinggreeting
eba6802c-f537-47ba-9ed1-fe96453f23e6	2	<CONV>eba6802c-f537-47ba-9ed1-fe96453f23e6<TURN>2	i already booked the ticket now i changed the seat	O O O O O O O O O O	changeseatassignment
eba6802c-f537-47ba-9ed1-fe96453f23e6	4	<CONV>eba6802c-f537-47ba-9ed1-fe96453f23e6<TURN>4	name kavin	O name	contentonly
eba6802c-f537-47ba-9ed1-fe96453f23e6	6	<CONV>eba6802c-f537-47ba-9ed1-fe96453f23e6<TURN>6	dd 67 d 7	booking_confirmation_number booking_confirmation_number booking_confirmation_number booking_confirmation_number	contentonly
eba6802c-f537-47ba-9ed1-fe96453f23e6	8	<CONV>eba6802c-f537-47ba-9ed1-fe96453f23e6<TURN>8	ok	O	confirmation
eba6802c-f537-47ba-9ed1-fe96453f23e6	10	<CONV>eba6802c-f537-47ba-9ed1-fe96453f23e6<TURN>10	nothing else thank you for your information have a nice day to chat with you	O O O O O O O O O O O O O O O	rejection
84221894-bba1-4781-bd18-2fbad97c11d2	1	<CONV>84221894-bba1-4781-bd18-2fbad97c11d2<TURN>1	check my seat	O O O	getseatinfo
84221894-bba1-4781-bd18-2fbad97c11d2	3	<CONV>84221894-bba1-4781-bd18-2fbad97c11d2<TURN>3	farina	name	contentonly
84221894-bba1-4781-bd18-2fbad97c11d2	5	<CONV>84221894-bba1-4781-bd18-2fbad97c11d2<TURN>5	jv 65 jh	booking_confirmation_number booking_confirmation_number booking_confirmation_number	contentonly
84221894-bba1-4781-bd18-2fbad97c11d2	7	<CONV>84221894-bba1-4781-bd18-2fbad97c11d2<TURN>7	okay but i need window seat please	O O O O O O O	changeseatassignment
84221894-bba1-4781-bd18-2fbad97c11d2	9	<CONV>84221894-bba1-4781-bd18-2fbad97c11d2<TURN>9	okay	O	confirmation
84221894-bba1-4781-bd18-2fbad97c11d2	11	<CONV>84221894-bba1-4781-bd18-2fbad97c11d2<TURN>11	yes	O	confirmation
84221894-bba1-4781-bd18-2fbad97c11d2	13	<CONV>84221894-bba1-4781-bd18-2fbad97c11d2<TURN>13	okay thanks	O O	thankyou
9d371eb2-02d5-45a5-b48a-4bad9441dcc0	0	<CONV>9d371eb2-02d5-45a5-b48a-4bad9441dcc0<TURN>0	hi	O	openinggreeting
9d371eb2-02d5-45a5-b48a-4bad9441dcc0	2	<CONV>9d371eb2-02d5-45a5-b48a-4bad9441dcc0<TURN>2	i want to know my seat no	O O O O O O O	getseatinfo
9d371eb2-02d5-45a5-b48a-4bad9441dcc0	4	<CONV>9d371eb2-02d5-45a5-b48a-4bad9441dcc0<TURN>4	my name is jamesbond	O O O name	contentonly
9d371eb2-02d5-45a5-b48a-4bad9441dcc0	6	<CONV>9d371eb2-02d5-45a5-b48a-4bad9441dcc0<TURN>6	my booking confirmation number is lky 456	O O O O O booking_confirmation_number booking_confirmation_number	contentonly
9d371eb2-02d5-45a5-b48a-4bad9441dcc0	7	<CONV>9d371eb2-02d5-45a5-b48a-4bad9441dcc0<TURN>7	ok	O	confirmation
9d371eb2-02d5-45a5-b48a-4bad9441dcc0	9	<CONV>9d371eb2-02d5-45a5-b48a-4bad9441dcc0<TURN>9	ok	O	contentonly
9d371eb2-02d5-45a5-b48a-4bad9441dcc0	11	<CONV>9d371eb2-02d5-45a5-b48a-4bad9441dcc0<TURN>11	no thanks	O O	rejection
b1c909f8-f550-425f-8872-124b376ada7d	0	<CONV>b1c909f8-f550-425f-8872-124b376ada7d<TURN>0	hi spencer sir	O O O	openinggreeting
b1c909f8-f550-425f-8872-124b376ada7d	1	<CONV>b1c909f8-f550-425f-8872-124b376ada7d<TURN>1	good morning	O O	openinggreeting
b1c909f8-f550-425f-8872-124b376ada7d	3	<CONV>b1c909f8-f550-425f-8872-124b376ada7d<TURN>3	yes sir	O O	confirmation
b1c909f8-f550-425f-8872-124b376ada7d	4	<CONV>b1c909f8-f550-425f-8872-124b376ada7d<TURN>4	i want to need the boarding pass	O O O O O O O	getboardingpass
b1c909f8-f550-425f-8872-124b376ada7d	6	<CONV>b1c909f8-f550-425f-8872-124b376ada7d<TURN>6	last name joseph	O O name	contentonly
b1c909f8-f550-425f-8872-124b376ada7d	7	<CONV>b1c909f8-f550-425f-8872-124b376ada7d<TURN>7	number io 3654	O booking_confirmation_number booking_confirmation_number	contentonly
b1c909f8-f550-425f-8872-124b376ada7d	9	<CONV>b1c909f8-f550-425f-8872-124b376ada7d<TURN>9	josephjonhotmailcom	email_address	contentonly
b1c909f8-f550-425f-8872-124b376ada7d	11	<CONV>b1c909f8-f550-425f-8872-124b376ada7d<TURN>11	ok sir	O O	confirmation
b1c909f8-f550-425f-8872-124b376ada7d	12	<CONV>b1c909f8-f550-425f-8872-124b376ada7d<TURN>12	thank u	O O	thankyou
b1c909f8-f550-425f-8872-124b376ada7d	14	<CONV>b1c909f8-f550-425f-8872-124b376ada7d<TURN>14	ok sir fine sir	O O O O	confirmation
b1c909f8-f550-425f-8872-124b376ada7d	15	<CONV>b1c909f8-f550-425f-8872-124b376ada7d<TURN>15	thank u sir	O O O	thankyou
b1c909f8-f550-425f-8872-124b376ada7d	17	<CONV>b1c909f8-f550-425f-8872-124b376ada7d<TURN>17	ok sir thank u sir	O O O O O	thankyou
318d30ab-e24e-4ba5-80a1-dce68acde047	0	<CONV>318d30ab-e24e-4ba5-80a1-dce68acde047<TURN>0	hai good morning	O O O	openinggreeting
318d30ab-e24e-4ba5-80a1-dce68acde047	4	<CONV>318d30ab-e24e-4ba5-80a1-dce68acde047<TURN>4	i want from california to dubai	O O O arrival_city O arrival_city	contentonly
318d30ab-e24e-4ba5-80a1-dce68acde047	10	<CONV>318d30ab-e24e-4ba5-80a1-dce68acde047<TURN>10	sorry can u please check once on 05092018	O O O O O O O start_date	contentonly
318d30ab-e24e-4ba5-80a1-dce68acde047	12	<CONV>318d30ab-e24e-4ba5-80a1-dce68acde047<TURN>12	yes sure please go ahed	O O O O O	confirmation
318d30ab-e24e-4ba5-80a1-dce68acde047	14	<CONV>318d30ab-e24e-4ba5-80a1-dce68acde047<TURN>14	gokulhighgmailcom	email_address	contentonly
318d30ab-e24e-4ba5-80a1-dce68acde047	16	<CONV>318d30ab-e24e-4ba5-80a1-dce68acde047<TURN>16	yes thank you very much	O O O O O	confirmation
318d30ab-e24e-4ba5-80a1-dce68acde047	18	<CONV>318d30ab-e24e-4ba5-80a1-dce68acde047<TURN>18	no thanks for this	O O O O	rejection
56ce60b6-e6e5-4522-aa1c-8d59593bac53	0	<CONV>56ce60b6-e6e5-4522-aa1c-8d59593bac53<TURN>0	hai	O	openinggreeting
56ce60b6-e6e5-4522-aa1c-8d59593bac53	2	<CONV>56ce60b6-e6e5-4522-aa1c-8d59593bac53<TURN>2	my seat assignment	O O O	changeseatassignment
56ce60b6-e6e5-4522-aa1c-8d59593bac53	4	<CONV>56ce60b6-e6e5-4522-aa1c-8d59593bac53<TURN>4	kowsalya	name	contentonly
56ce60b6-e6e5-4522-aa1c-8d59593bac53	6	<CONV>56ce60b6-e6e5-4522-aa1c-8d59593bac53<TURN>6	a 4 g 4 f 3	booking_confirmation_number booking_confirmation_number booking_confirmation_number booking_confirmation_number booking_confirmation_number booking_confirmation_number	contentonly
56ce60b6-e6e5-4522-aa1c-8d59593bac53	8	<CONV>56ce60b6-e6e5-4522-aa1c-8d59593bac53<TURN>8	ok but no thanks	O O O O	rejection
131e97fc-c730-4bc5-ab27-600c6024f7f8	0	<CONV>131e97fc-c730-4bc5-ab27-600c6024f7f8<TURN>0	hi	O	openinggreeting
131e97fc-c730-4bc5-ab27-600c6024f7f8	2	<CONV>131e97fc-c730-4bc5-ab27-600c6024f7f8<TURN>2	i need a boarding pass	O O O O O	getboardingpass
131e97fc-c730-4bc5-ab27-600c6024f7f8	4	<CONV>131e97fc-c730-4bc5-ab27-600c6024f7f8<TURN>4	nivi	name	contentonly
131e97fc-c730-4bc5-ab27-600c6024f7f8	6	<CONV>131e97fc-c730-4bc5-ab27-600c6024f7f8<TURN>6	td 45 n 1	booking_confirmation_number booking_confirmation_number booking_confirmation_number booking_confirmation_number	contentonly
131e97fc-c730-4bc5-ab27-600c6024f7f8	8	<CONV>131e97fc-c730-4bc5-ab27-600c6024f7f8<TURN>8	nivigmailcom	email_address	contentonly
131e97fc-c730-4bc5-ab27-600c6024f7f8	10	<CONV>131e97fc-c730-4bc5-ab27-600c6024f7f8<TURN>10	ok	O	confirmation
131e97fc-c730-4bc5-ab27-600c6024f7f8	12	<CONV>131e97fc-c730-4bc5-ab27-600c6024f7f8<TURN>12	nothing else	O O	rejection
f89e085f-a6f1-4405-b015-9a1361465a09	0	<CONV>f89e085f-a6f1-4405-b015-9a1361465a09<TURN>0	hai	O	openinggreeting
f89e085f-a6f1-4405-b015-9a1361465a09	2	<CONV>f89e085f-a6f1-4405-b015-9a1361465a09<TURN>2	my seat assignment	O O O	changeseatassignment
f89e085f-a6f1-4405-b015-9a1361465a09	4	<CONV>f89e085f-a6f1-4405-b015-9a1361465a09<TURN>4	james martn	name name	contentonly
f89e085f-a6f1-4405-b015-9a1361465a09	5	<CONV>f89e085f-a6f1-4405-b015-9a1361465a09<TURN>5	j 75 f 85	booking_confirmation_number booking_confirmation_number booking_confirmation_number booking_confirmation_number	contentonly
f89e085f-a6f1-4405-b015-9a1361465a09	7	<CONV>f89e085f-a6f1-4405-b015-9a1361465a09<TURN>7	ok thanks	O O	confirmation
f89e085f-a6f1-4405-b015-9a1361465a09	9	<CONV>f89e085f-a6f1-4405-b015-9a1361465a09<TURN>9	no thanks	O O	rejection
f89e085f-a6f1-4405-b015-9a1361465a09	11	<CONV>f89e085f-a6f1-4405-b015-9a1361465a09<TURN>11	ok thanks	O O	confirmation
f89e085f-a6f1-4405-b015-9a1361465a09	12	<CONV>f89e085f-a6f1-4405-b015-9a1361465a09<TURN>12	bye	O	closinggreeting
72fd0eae-8855-456d-a0f5-4bf7f5332e41	0	<CONV>72fd0eae-8855-456d-a0f5-4bf7f5332e41<TURN>0	hello	O	openinggreeting
72fd0eae-8855-456d-a0f5-4bf7f5332e41	2	<CONV>72fd0eae-8855-456d-a0f5-4bf7f5332e41<TURN>2	i need to check my seat assignment drew	O O O O O O O O	getseatinfo
72fd0eae-8855-456d-a0f5-4bf7f5332e41	4	<CONV>72fd0eae-8855-456d-a0f5-4bf7f5332e41<TURN>4	name tejav arora	O name name	contentonly
72fd0eae-8855-456d-a0f5-4bf7f5332e41	5	<CONV>72fd0eae-8855-456d-a0f5-4bf7f5332e41<TURN>5	number ght 563	O booking_confirmation_number booking_confirmation_number	contentonly
72fd0eae-8855-456d-a0f5-4bf7f5332e41	7	<CONV>72fd0eae-8855-456d-a0f5-4bf7f5332e41<TURN>7	oh okay	O O	confirmation
72fd0eae-8855-456d-a0f5-4bf7f5332e41	8	<CONV>72fd0eae-8855-456d-a0f5-4bf7f5332e41<TURN>8	can you change my seat in to aisle	O O O O O O O O	changeseatassignment
72fd0eae-8855-456d-a0f5-4bf7f5332e41	10	<CONV>72fd0eae-8855-456d-a0f5-4bf7f5332e41<TURN>10	sure	O	confirmation
72fd0eae-8855-456d-a0f5-4bf7f5332e41	12	<CONV>72fd0eae-8855-456d-a0f5-4bf7f5332e41<TURN>12	great	O	confirmation
72fd0eae-8855-456d-a0f5-4bf7f5332e41	13	<CONV>72fd0eae-8855-456d-a0f5-4bf7f5332e41<TURN>13	thanks	O	thankyou
72fd0eae-8855-456d-a0f5-4bf7f5332e41	15	<CONV>72fd0eae-8855-456d-a0f5-4bf7f5332e41<TURN>15	nothing else	O O	rejection
9a7a7df1-629a-43a5-938b-4e3307491cec	1	<CONV>9a7a7df1-629a-43a5-938b-4e3307491cec<TURN>1	hi i wanted to check seat assignment for my upcoming flight	O O O O O O O O O O O	changeseatassignment
9a7a7df1-629a-43a5-938b-4e3307491cec	3	<CONV>9a7a7df1-629a-43a5-938b-4e3307491cec<TURN>3	my last name is smith and confirmation number is sss 555	O O O O name O O O O booking_confirmation_number booking_confirmation_number	contentonly
9a7a7df1-629a-43a5-938b-4e3307491cec	5	<CONV>9a7a7df1-629a-43a5-938b-4e3307491cec<TURN>5	ok	O	confirmation
9a7a7df1-629a-43a5-938b-4e3307491cec	7	<CONV>9a7a7df1-629a-43a5-938b-4e3307491cec<TURN>7	oh i wanted to change it to an aisle one can you do that for me	O O O O O O O O O O O O O O O O	changeseatassignment
9a7a7df1-629a-43a5-938b-4e3307491cec	9	<CONV>9a7a7df1-629a-43a5-938b-4e3307491cec<TURN>9	ok riley	O O	confirmation
9a7a7df1-629a-43a5-938b-4e3307491cec	11	<CONV>9a7a7df1-629a-43a5-938b-4e3307491cec<TURN>11	yes do it fast before someone else	O O O O O O O	changeseatassignment
9a7a7df1-629a-43a5-938b-4e3307491cec	13	<CONV>9a7a7df1-629a-43a5-938b-4e3307491cec<TURN>13	no	O	rejection
67f5efbf-e145-41eb-9f30-dec62465998f	1	<CONV>67f5efbf-e145-41eb-9f30-dec62465998f<TURN>1	hello can i check my seat assignment please	O O O O O O O O	getseatinfo
67f5efbf-e145-41eb-9f30-dec62465998f	3	<CONV>67f5efbf-e145-41eb-9f30-dec62465998f<TURN>3	its rankins	O O	contentonly
67f5efbf-e145-41eb-9f30-dec62465998f	5	<CONV>67f5efbf-e145-41eb-9f30-dec62465998f<TURN>5	sure g 5 h 6 j 7	O booking_confirmation_number booking_confirmation_number booking_confirmation_number booking_confirmation_number booking_confirmation_number booking_confirmation_number	contentonly
67f5efbf-e145-41eb-9f30-dec62465998f	7	<CONV>67f5efbf-e145-41eb-9f30-dec62465998f<TURN>7	sure thing	O O	confirmation
